sample_ID	filtered_reads_in_sample	kingdom	phylum	tclass	order	family	genus	species	subspecies	read_count	RPKMF	avg_read_identity	assembly_list
26-000789-54A1-UBD01-00-01-DB01-03-02.p2113_noHost_removal	319140	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 1	t__human papillomavirus 25	243	98.71921688019634	0.9849904603144328	set:X74471
26-000789-54A1-UBD01-00-01-DB01-03-02.p2113_noHost_removal	319140	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Sepolyvirales	f__Polyomaviridae	g__Alphapolyomavirus	s__Alphapolyomavirus quintihominis	t__Merkel cell polyomavirus	7764	4516.03511800131	0.9919841682284652	GCF_000874865.1
26-000784-54A1-UBD01-00-02-DB01-02-76.p2113_noHost_removal	625764	k__Viruses	p__Pisuviricota	c__Pisoniviricetes	o__Picornavirales	f__Dicistroviridae	g__Aparavirus	s__Aparavirus kashmirense	t__Kashmir bee virus	185	31.041433364287247	0.9804216623121764	GCF_000853385.1
26-000784-54A1-UBD01-00-02-DB01-02-76.p2113_noHost_removal	625764	k__Viruses	p__Pisuviricota	c__Pisoniviricetes	o__Picornavirales	f__Iflaviridae	g__Iflavirus	s__Iflavirus aladeformis	t__Deformed wing virus	176	27.70381500631893	0.9864859271523182	set:KJ437447,GCF_000852585.1
26-000784-54A1-UBD01-00-02-DB01-02-76.p2113_noHost_removal	625764	k__Viruses	p__Pisuviricota	c__Pisoniviricetes	o__Picornavirales	f__Iflaviridae	g__Iflavirus	s__Iflavirus sacbroodi	t__Sacbrood virus	277	49.95586206616157	0.9834463326582672	set:MG545286
26-000784-54A1-UBD01-00-02-DB01-02-76.p2113_noHost_removal	625764	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta6b	t__Human betaherpesvirus 6B	370	3.647292786082285	0.9970646142831565	GCF_000846365.1
26-000784-54A1-UBD01-00-02-DB01-02-76.p2113_noHost_removal	625764	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 1	t__human papillomavirus 25	893	185.01952123357498	0.9936192169915087	set:X74471
26-000784-54A1-UBD01-00-02-DB01-02-76.p2113_noHost_removal	625764	k__Viruses	p__Pisuviricota	c__Pisoniviricetes	o__Picornavirales	f__Picornaviridae	g__Enterovirus	s__Enterovirus A	t__Coxsackievirus A16	2796	603.1503979384413	0.9826717164884758	acc:OQ791560.1
26-000784-54A1-UBD01-00-02-DB01-02-76.p2113_noHost_removal	625764	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Sepolyvirales	f__Polyomaviridae	g__Alphapolyomavirus	s__Alphapolyomavirus quintihominis	t__Merkel cell polyomavirus	1977	586.4744802669385	0.9891380600231446	GCF_000874865.1
26-000784-54A1-UBD01-00-02-DB01-02-76.p2113_noHost_removal	625764	k__Viruses	p__Duplornaviricota	c__Resentoviricetes	o__Reovirales	f__Sedoreoviridae	g__Rotavirus	s__Rotavirus alphagastroenteritidis	t__21	100	8.856387430169848	0.9798013245033117	set:82935e04980ac61890c9c3b0eb125bf3efc873ce
26-000784-54A1-UBD01-00-02-DB01-02-76.p2113_noHost_removal	625764	k__Viruses	p__Duplornaviricota	c__Resentoviricetes	o__Reovirales	f__Spinareoviridae	g__Aquareovirus	s__Aquareovirus salmonis	t__unclassified_Aquareovirus salmonis	146	10.137510145269507	0.9038356164383552	GCF_000866805.1
26-000663-54A2-SAD01-01-01-EC01-03-48.p2113_noHost_removal	25065232	k__Viruses	p__Cressdnaviricota	c__Arfiviricetes	o__Cirlivirales	f__Circoviridae	g__unclassified_Circoviridae	s__Human respiratory circular DNA virus	t__Human respiratory circular DNA virus	96	1.2669554881886087	0.9743781875618488	acc:MN535740.1
26-000663-54A2-SAD01-01-01-EC01-03-48.p2113_noHost_removal	25065232	k__Viruses	p__Cressdnaviricota	c__Arfiviricetes	o__Cirlivirales	f__Circoviridae	g__unclassified_Circoviridae	s__Human respiratory circular DNA virus	t__unclassified_Human respiratory circular DNA virus	10	0.15338677595132338	0.9401750567313483	acc:MN535743.1
26-000663-54A2-SAD01-01-01-EC01-03-48.p2113_noHost_removal	25065232	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Lymphocryptovirus	s__Lymphocryptovirus humangamma4	t__Human gammaherpesvirus 4	149	0.034596585808162716	0.9937330548024358	GCF_002402265.1
26-000663-54A2-SAD01-01-01-EC01-03-48.p2113_noHost_removal	25065232	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta6b	t__Human betaherpesvirus 6B	20	0.0049219562067359035	0.9990066225165564	GCF_000846365.1
26-000663-54A2-SAD01-01-01-EC01-03-48.p2113_noHost_removal	25065232	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta7	t__Human betaherpesvirus 7	29488	7.6851993188568555	0.9974080650342384	GCF_000848125.1
26-000663-54A2-SAD01-01-01-EC01-03-48.p2113_noHost_removal	25065232	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 1	t__Human papillomavirus 19	119	0.6177764672176664	0.9957725966464306	set:X74470
26-000663-54A2-SAD01-01-01-EC01-03-48.p2113_noHost_removal	25065232	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 2	t__Betapapillomavirus 2	8	0.043265176006440795	1.0	set:MF588681
26-000663-54A2-SAD01-01-01-EC01-03-48.p2113_noHost_removal	25065232	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 3	t__Human papillomavirus type 49	92	0.4855056665468793	0.9840195796141668	GCF_000862825.1
26-000663-54A2-SAD01-01-01-EC01-03-48.p2113_noHost_removal	25065232	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__unclassified_Papillomaviridae	s__Human papillomavirus	t__Human papillomavirus	36	0.1989273890751352	0.9812362030905079	set:MH777166,set:MH777340
25-000507-54A2-SAD01-01-01-EC01-03-15.p2113_noHost_removal	28127948	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Lymphocryptovirus	s__Lymphocryptovirus humangamma4	t__Human gammaherpesvirus 4	6	0.0012395819142565232	1.0	set:LN827548
25-000507-54A2-SAD01-01-01-EC01-03-15.p2113_noHost_removal	28127948	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta7	t__Human betaherpesvirus 7	2723	0.6323989457608084	0.9967722493602844	GCF_000848125.1
25-000427-54A2-SAD02-01-01-EC01-02-16.p2113_noHost_removal	25193252	k__Viruses	p__Cressdnaviricota	c__Arfiviricetes	o__Cirlivirales	f__Circoviridae	g__unclassified_Circoviridae	s__Human PoSCV5-like circular virus	t__Human PoSCV5-like circular virus	1290	16.96626492181145	0.9738578469077841	GCF_013087445.1
25-000427-54A2-SAD02-01-01-EC01-02-16.p2113_noHost_removal	25193252	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Lymphocryptovirus	s__Lymphocryptovirus humangamma4	t__Human gammaherpesvirus 4	1199	0.27698334442189554	0.9950866452796326	GCF_002402265.1
25-000427-54A2-SAD02-01-01-EC01-02-16.p2113_noHost_removal	25193252	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta6b	t__Human betaherpesvirus 6B	42	0.010283584900151766	0.9853358561967835	GCF_000846365.1
25-000427-54A2-SAD02-01-01-EC01-02-16.p2113_noHost_removal	25193252	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta7	t__Human betaherpesvirus 7	191196	49.57652906701172	0.996788502506751	GCF_000848125.1
25-000427-54A2-SAD02-01-01-EC01-02-16.p2113_noHost_removal	25193252	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 1	t__Human papillomavirus 19	6	0.030990112138734146	0.9966887417218544	set:X74470
25-000427-54A2-SAD02-01-01-EC01-02-16.p2113_noHost_removal	25193252	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Sepolyvirales	f__Polyomaviridae	g__Alphapolyomavirus	s__Alphapolyomavirus quintihominis	t__Merkel cell polyomavirus	16096	118.60056474569095	0.9912132244976736	GCF_000874865.1
25-000635-54A2-SAD01-01-01-EC01-03-29.p2113_noHost_removal	25265142	k__Viruses	p__Cressdnaviricota	c__Arfiviricetes	o__Cirlivirales	f__Circoviridae	g__unclassified_Circoviridae	s__Human respiratory circular DNA virus	t__unclassified_Human respiratory circular DNA virus	569	7.3743116935208	0.9330342941626476	acc:MN535742.1
25-000635-54A2-SAD01-01-01-EC01-03-29.p2113_noHost_removal	25265142	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Lymphocryptovirus	s__Lymphocryptovirus humangamma4	t__Human gammaherpesvirus 4	804494	185.31892337696354	0.9902117996998001	GCF_002402265.1
25-000635-54A2-SAD01-01-01-EC01-03-29.p2113_noHost_removal	25265142	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta6b	t__Human betaherpesvirus 6B	82	0.02002034638413151	0.9969310289129383	GCF_000846365.1
25-000635-54A2-SAD01-01-01-EC01-03-29.p2113_noHost_removal	25265142	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta7	t__Human betaherpesvirus 7	42651	11.027803553734682	0.9967416989566216	GCF_000848125.1
25-000635-54A2-SAD01-01-01-EC01-03-29.p2113_noHost_removal	25265142	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Simplexvirus	s__Simplexvirus humanalpha2	t__Human alphaherpesvirus 2	28	0.0071649994791658875	0.9872280037842954	GCF_000858385.2
25-000635-54A2-SAD01-01-01-EC01-03-29.p2113_noHost_removal	25265142	k__Viruses	p__Cossaviricota	c__Quintoviricetes	o__Piccovirales	f__Parvoviridae	g__unclassified_Parvoviridae	s__Porcine partetravirus	t__Porcine partetravirus	8	0.0586048118473855	0.9958022168991594	GCF_000910935.1
25-000635-54A2-SAD01-01-01-EC01-03-29.p2113_noHost_removal	25265142	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Sepolyvirales	f__Polyomaviridae	g__Alphapolyomavirus	s__Alphapolyomavirus quintihominis	t__Merkel cell polyomavirus	464	3.409174736933838	0.9911302874120115	GCF_000874865.1
25-000635-54A2-SAD01-01-01-EC01-03-29.p2113_noHost_removal	25265142	k__Viruses	p__Artverviricota	c__Revtraviricetes	o__Ortervirales	f__Retroviridae	g__Gammaretrovirus	s__Gammaretrovirus porConc	t__unclassified_Gammaretrovirus porConc	1829	8.968314068608992	0.9485245073769201	set:AF356697
25-000632-54A2-DPD01-08-01-FA03-02-02.p2113_noHost_removal	32711798	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta7	t__Human betaherpesvirus 7	63	0.012581072938657522	0.9997897613791653	GCF_000848125.1
25-000632-54A2-DPD01-08-01-FA03-02-02.p2113_noHost_removal	32711798	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 1	t__Betapapillomavirus 1	22	0.08907817554902399	0.9897652016857316	set:MF588677
25-000632-54A2-DPD01-08-01-FA03-02-02.p2113_noHost_removal	32711798	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 1	t__Human papillomavirus type 195	6	0.024233064007319248	0.9657836644591611	set:KR816182
25-000632-54A2-DPD01-08-01-FA03-02-02.p2113_noHost_removal	32711798	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 15	t__Human papillomavirus 146	12	0.050494166957026666	0.988362952022488	set:HM999998
25-000632-54A2-DPD01-08-01-FA03-02-02.p2113_noHost_removal	32711798	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__unclassified_Papillomaviridae	s__Human papillomavirus	t__Human papillomavirus	4	0.016736934161091285	0.9917218543046358	set:MH777362
25-000632-54A2-DPD01-08-01-FA03-02-02.p2113_noHost_removal	32711798	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Sepolyvirales	f__Polyomaviridae	g__Alphapolyomavirus	s__Alphapolyomavirus quintihominis	t__Merkel cell polyomavirus	392	2.2245116049993365	0.9909755887948721	GCF_000874865.1
25-000509-54A2-SAD01-01-01-EC01-03-17.p2113_noHost_removal	25596794	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__unclassified_Anelloviridae	s__SEN virus	t__unclassified_SEN virus	517	5.259854678154878	0.9488307811862424	set:KM593802
25-000509-54A2-SAD01-01-01-EC01-03-17.p2113_noHost_removal	25596794	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__unclassified_Anelloviridae	s__Torque teno virus	t__unclassified_Torque teno virus	112	1.1643288901051576	0.9362612558959466	set:AJ620222
25-000509-54A2-SAD01-01-01-EC01-03-17.p2113_noHost_removal	25596794	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Lymphocryptovirus	s__Lymphocryptovirus humangamma4	t__Human gammaherpesvirus 4	226	0.05138561614679845	0.9953154861660718	GCF_002402265.1
25-000509-54A2-SAD01-01-01-EC01-03-17.p2113_noHost_removal	25596794	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta6b	t__Human betaherpesvirus 6B	276	0.06651245637154092	0.9940830353346294	GCF_000846365.1
25-000509-54A2-SAD01-01-01-EC01-03-17.p2113_noHost_removal	25596794	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta7	t__Human betaherpesvirus 7	1500	0.38281348883419813	0.9963000340250686	GCF_000848125.1
25-000509-54A2-SAD01-01-01-EC01-03-17.p2113_noHost_removal	25596794	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__unclassified_Roseolovirus	t__unclassified_Roseolovirus	82	0.02010017814002184	0.8831087988601453	GCF_000845685.2
25-000509-54A2-SAD01-01-01-EC01-03-17.p2113_noHost_removal	25596794	k__Viruses	p__Duplornaviricota	c__Resentoviricetes	o__Reovirales	f__Sedoreoviridae	g__Rotavirus	s__Rotavirus alphagastroenteritidis	t__3	12	0.025985738648961386	0.9920924574209243	set:0bf2daabe5bf9eec738cbce61307c0b97deec3cd
25-000641-54A2-SAD01-01-01-EC01-03-35.p2113_noHost_removal	30487224	k__Viruses	p__Preplasmiviricota	c__Tectiliviricetes	o__Rowavirales	f__Adenoviridae	g__Mastadenovirus	s__Human mastadenovirus F	t__Human mastadenovirus F	4	0.00383218447220807	1.0	acc:ON815883.1
25-000641-54A2-SAD01-01-01-EC01-03-35.p2113_noHost_removal	30487224	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__Alphatorquevirus	s__Alphatorquevirus homin6	t__unclassified_Alphatorquevirus homin6	18	0.15935526288460045	0.9397666351308737	GCF_000888995.1
25-000641-54A2-SAD01-01-01-EC01-03-35.p2113_noHost_removal	30487224	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__Gyrovirus	s__Gyrovirus chickenanemia	t__Chicken anemia virus	28	0.400181916525017	0.9815745935237281	set:MH186137
25-000641-54A2-SAD01-01-01-EC01-03-35.p2113_noHost_removal	30487224	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__Gyrovirus	s__Gyrovirus galga1	t__Avian gyrovirus 2	130	1.7893752592056653	0.9742196748609048	GCF_000891935.1
25-000641-54A2-SAD01-01-01-EC01-03-35.p2113_noHost_removal	30487224	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__Gyrovirus	s__Gyrovirus homsa1	t__Gyrovirus GyV3	33	0.45884723321053356	0.9955849889624725	GCF_000896975.1
25-000641-54A2-SAD01-01-01-EC01-03-35.p2113_noHost_removal	30487224	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__unclassified_Anelloviridae	s__Torque teno virus	t__Torque teno virus	175	1.5133428328910394	0.9500470576097452	set:KJ194502
25-000641-54A2-SAD01-01-01-EC01-03-35.p2113_noHost_removal	30487224	k__Viruses	p__Cressdnaviricota	c__Arfiviricetes	o__Cirlivirales	f__Circoviridae	g__unclassified_Circoviridae	s__Human respiratory circovirus-like 1	t__Human respiratory circovirus-like 1	15590	167.49483880544207	0.9688314311204159	acc:MK674279.1
25-000641-54A2-SAD01-01-01-EC01-03-35.p2113_noHost_removal	30487224	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Lymphocryptovirus	s__Lymphocryptovirus humangamma4	t__Human gammaherpesvirus 4	43	0.008208603461591973	0.9924534113660868	GCF_002402265.1
25-000641-54A2-SAD01-01-01-EC01-03-35.p2113_noHost_removal	30487224	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta6b	t__Human betaherpesvirus 6B	99	0.02003073065516208	0.9955639651003889	GCF_000846365.1
25-000641-54A2-SAD01-01-01-EC01-03-35.p2113_noHost_removal	30487224	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta7	t__Human betaherpesvirus 7	8405	1.8009488675999015	0.9953849929488133	GCF_000848125.1
25-000641-54A2-SAD01-01-01-EC01-03-35.p2113_noHost_removal	30487224	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 1	t__Human papillomavirus 93	8	0.03522214759060073	0.970113626054613	set:AY382778
25-000641-54A2-SAD01-01-01-EC01-03-35.p2113_noHost_removal	30487224	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 1	t__Human papillomavirus 98	9	0.039539997923080945	0.9948491537895513	set:FM955837
25-000641-54A2-SAD01-01-01-EC01-03-35.p2113_noHost_removal	30487224	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 3	t__Human papillomavirus type 49	12	0.05206448403769354	0.9966887417218544	GCF_000862825.1
25-000641-54A2-SAD01-01-01-EC01-03-35.p2113_noHost_removal	30487224	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 1	t__Human papillomavirus 4	118	0.5263802180555063	0.9966778289120866	GCF_000864845.1
25-000641-54A2-SAD01-01-01-EC01-03-35.p2113_noHost_removal	30487224	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 16	t__Human papillomavirus type 137	18	0.08159359438743018	0.9856512141280356	GCF_000897255.1
25-000641-54A2-SAD01-01-01-EC01-03-35.p2113_noHost_removal	30487224	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 8	t__human papillomavirus 147	15	0.06810760993302933	0.9995584988962473	set:HM999999
25-000641-54A2-SAD01-01-01-EC01-03-35.p2113_noHost_removal	30487224	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__unclassified_Papillomaviridae	s__Human papillomavirus	t__Human papillomavirus	9	0.037076817946963374	0.9963208241353938	acc:PP718701.1
25-000641-54A2-SAD01-01-01-EC01-03-35.p2113_noHost_removal	30487224	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__unclassified_Papillomaviridae	s__Papillomavirus homo8923	t__unclassified_Papillomavirus homo8923	3	0.013553977249482202	0.9403973509933775	acc:BK066395.1
25-000641-54A2-SAD01-01-01-EC01-03-35.p2113_noHost_removal	30487224	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Sepolyvirales	f__Polyomaviridae	g__Alphapolyomavirus	s__Alphapolyomavirus quintihominis	t__Merkel cell polyomavirus	3	0.01826654442755537	0.993347852497148	GCF_000874865.1
25-000641-54A2-SAD01-01-01-EC01-03-35.p2113_noHost_removal	30487224	k__Viruses	p__Artverviricota	c__Revtraviricetes	o__Ortervirales	f__Retroviridae	g__Alpharetrovirus	s__Alpharetrovirus avileu	t__unclassified_Alpharetrovirus avileu	630	2.6945602354625136	0.9273907533167516	set:KU937324,acc:MT538246.1
25-000641-54A2-SAD01-01-01-EC01-03-35.p2113_noHost_removal	30487224	k__Viruses	p__Artverviricota	c__Revtraviricetes	o__Ortervirales	f__Retroviridae	g__Alpharetrovirus	s__unclassified_Alpharetrovirus	t__unclassified_Alpharetrovirus	6	0.025403865969082427	0.8978102189781022	set:JF826241
